0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 5, 24576
1, 2, 24576
0, 2, 24576
1, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 264, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 280, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 19918, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
1, 19990, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 19990, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 19990, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 19990, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
0, 20422, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
62, 20730, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
56, 20688, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
53, 20476, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
46, 20346, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
65, 20894, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
27, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
14, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
4, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
1, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
43, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
52, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
46, 20736, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
48, 20686, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
58, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
67, 20612, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
52, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
66, 20258, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
56, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
48, 21216, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
59, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
45, 20806, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
10, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 21214, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
41, 20682, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
55, 21272, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
43, 20902, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
61, 20630, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
60, 20736, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
56, 20656, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
58, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
2, 20648, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
4, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
0, 2, 24576
0, 2, 24576
0, 2, 24576
3, 20700, 24576
